깐놈	0 2 0 0 0 0 0 0
깐돌	0 2 0 0 0 0 0 0
깐두	0 0 0 0 0 0 1 0
깐딘	1 0 0 0 0 0 0 0
깐띠	2 0 0 0 0 0 0 0
깐소	0 1 0 0 0 0 0 0
깐숙	2 0 0 0 0 0 0 0
깐야	1 0 0 0 0 0 0 0
깐요	0 0 0 0 0 0 7 0
깐유	0 0 0 0 0 0 1 0
깐잠	0 0 0 7 0 0 0 0
깐족	0 0 2 0 0 0 0 0
깐죽	0 0 2 0 0 0 0 0
깐지	0 0 1 0 0 0 0 0
깐쩨	1 0 0 0 0 0 0 0
깐치	0 1 0 0 0 0 0 0
깐칠	8 0 0 0 0 0 0 0
깐풍	0 1 0 0 0 0 0 0
깔개	0 12 0 0 0 0 0 0
깔거	0 0 47 0 0 0 0 0
깔계	0 2 0 0 0 0 0 0
깔기	0 0 24 0 0 0 0 0
깔깔	0 1 81 58 24 0 0 7
깔껄	0 0 1 0 0 0 0 0
깔끄	0 1 1 0 0 0 0 0
깔끔	0 0 0 3 0 0 0 233
깔나	0 3 0 0 0 0 0 0
깔대	0 2 30 0 0 0 0 0
깔따	0 1 0 0 0 0 0 0
깔딱	4 0 2 5 0 0 0 0
깔때	0 14 0 0 0 0 0 0
깔라	0 1 0 0 0 0 0 0
깔레	1 0 0 0 0 0 0 0
깔로	1 0 0 0 0 0 0 0
깔리	2 0 563 0 0 0 0 0
깔머	0 1 0 0 0 0 0 0
깔모	0 5 0 0 0 0 0 0
깔보	0 0 66 0 0 0 0 0
깔사	0 22 0 0 0 0 0 0
깔숲	0 1 0 0 0 0 0 0
깔아	0 0 20 0 0 0 0 0
깔웃	0 1 0 0 0 0 0 0
깔재	0 0 0 1 0 0 0 0
깔지	0 0 3 0 0 0 0 0
깔쭉	0 0 1 2 0 0 0 0
깔축	0 5 0 2 0 0 0 0
깔치	0 5 0 0 0 0 0 0
깔하	0 0 4 0 0 0 0 0
깜깜	0 1 0 101 0 0 0 21
깜냥	0 8 0 1 0 0 0 0
깜동	1 1 0 0 0 0 0 0
깜둥	47 29 0 0 0 0 0 0
깜박	0 0 106 100 0 0 0 0
깜방	0 1 0 0 0 0 0 0
깜부	0 2 0 0 0 0 0 0
깜빡	0 3 33 86 0 0 0 0
깜뽓	30 0 0 0 0 0 0 0
깜뽕	12 0 0 0 0 0 0 0
깜서	6 0 0 0 0 0 0 0
깜씨	2 7 0 0 0 0 0 0
깜작	0 0 2 8 0 0 0 0
깜장	0 4 0 0 0 0 0 0
깜절	0 1 0 0 0 0 0 0
깜직	0 0 0 0 0 0 0 1
깜짝	0 0 4 651 0 0 0 0
깜쪽	0 0 0 5 0 0 0 0
깜찍	0 0 0 0 0 0 0 24
깜틀	0 0 0 1 0 0 0 0
깜푸	0 2 0 0 0 0 0 0
깝깝	0 0 0 0 0 0 0 2
깝살	0 0 8 0 0 0 0 0
깝쇼	0 0 0 0 0 0 3 0
깝스	0 0 1 0 0 0 0 0
깝잖	0 0 1 0 0 0 0 0
깝죽	0 0 6 0 0 0 0 0
깟년	0 1 0 0 0 0 0 0
깟놈	0 1 0 0 0 0 0 0
깟줄	0 3 0 0 0 0 0 0
깡강	0 1 0 0 0 0 0 0
깡그	0 0 0 64 0 0 0 0
깡기	1 0 0 0 0 0 0 0
깡깡	0 5 0 5 0 0 0 0
깡깽	0 1 0 0 0 0 0 0
깡다	0 29 0 0 0 0 0 0
깡독	0 1 0 0 0 0 0 0
깡동	0 0 0 1 0 0 0 0
깡둥	0 1 0 0 0 0 0 0
깡땡	1 0 0 0 0 0 0 0
깡똥	0 0 0 2 0 0 0 3
깡뚱	0 1 0 0 0 0 0 0
깡마	0 0 37 0 0 0 0 0
깡밥	1 0 0 0 0 0 0 0
깡보	0 4 0 0 0 0 0 0
깡소	0 3 0 0 0 0 0 0
깡술	0 2 0 0 0 0 0 0
깡이	0 6 0 0 0 0 2 0
깡지	0 1 0 0 0 0 0 0
깡촌	0 3 0 0 0 0 0 0
깡총	0 2 0 10 0 0 0 0
깡충	0 0 7 39 0 0 0 0
깡치	0 1 0 0 0 0 0 0
깡통	0 157 0 0 0 0 0 0
깡패	0 163 0 0 0 0 0 0
깣이	0 0 1 0 0 0 0 0
깥공	0 3 0 0 0 0 0 0
깥꼬	0 8 0 0 0 0 0 0
깥날	0 2 0 0 0 0 0 0
깥담	0 1 0 0 0 0 0 0
깥마	0 7 0 0 0 0 0 0
깥문	0 1 0 0 0 0 0 0
깥바	0 8 0 0 0 0 0 0
깥방	0 1 0 0 0 0 0 0
깥세	0 7 0 0 0 0 0 0
깥양	0 7 0 0 0 0 0 0
깥어	0 1 0 0 0 0 0 0
깥일	0 14 0 0 0 0 0 0
깥주	0 5 0 0 0 0 0 0
깥쪽	0 104 0 0 0 0 0 0
깥채	0 8 0 0 0 0 0 0
깥출	0 9 0 0 0 0 0 0
깨강	0 4 0 0 0 0 0 0
깨개	0 0 0 2 0 0 0 0
깨갱	0 0 2 5 0 0 0 0
깨걸	0 3 0 0 0 0 0 0
깨고	0 3 0 0 0 0 0 0
깨골	1 0 0 0 0 0 0 0
깨구	0 2 0 0 0 0 0 0
깨금	0 2 0 0 0 0 0 0
깨깃	0 2 0 0 0 0 0 0
깨깨	0 0 0 1 0 0 0 0
깨깽	0 0 0 2 0 0 0 0
깨꽃	0 1 0 0 0 0 0 0
깨꾸	0 4 0 0 0 0 0 0
깨끔	0 1 0 0 0 0 0 1
깨끗	0 0 0 481 0 0 0 887
깨끼	0 5 0 0 0 0 0 0
깨나	0 0 2 1 0 91 0 0
깨내	0 0 0 0 1 0 2 0
깨너	0 19 0 0 0 0 0 0
깨닫	0 0 1619 0 0 0 0 0
깨달	0 257 0 0 0 0 0 0
깨닳	0 0 1 0 0 0 0 0
깨돌	0 2 0 0 0 0 0 0
깨동	1 53 0 0 0 0 0 0
깨득	0 0 0 2 0 0 0 0
깨뜨	0 1 305 0 0 0 0 0
깨띠	0 8 0 0 0 0 0 0
깨라	0 1 0 0 0 0 0 0
깨로	0 0 0 0 0 0 3 0
깨르	0 0 0 1 0 0 0 0
깨름	0 0 0 0 0 0 0 1
깨모	0 1 0 0 0 0 0 0
깨묵	0 2 1 0 0 0 0 0
깨물	0 0 232 0 0 0 0 0
깨벌	0 1 0 0 0 0 0 0
깨복	0 1 0 0 0 0 0 0
깨부	0 0 18 0 0 0 0 0
깨비	10 273 0 0 0 0 0 0
깨뼈	0 8 0 0 0 0 0 0
깨선	0 5 0 0 0 0 0 0
깨소	0 40 0 0 0 0 0 0
깨숨	0 1 0 0 0 0 0 0
깨스	0 4 0 0 0 0 0 0
깨알	0 27 0 0 0 0 0 0
깨애	0 0 0 2 0 0 0 0
깨약	0 1 0 0 0 0 0 0
깨어	0 0 608 0 0 0 0 0
깨엿	0 4 0 0 0 0 0 0
깨요	0 0 0 0 0 0 2 0
깨우	0 0 657 0 0 0 0 0
깨이	0 0 13 0 0 0 1 0
깨작	0 0 1 0 0 0 0 0
깨잖	0 0 1 0 0 0 0 0
깨죽	0 4 0 0 0 0 0 0
깨지	0 0 486 0 0 0 0 0
깨짐	0 1 0 0 0 0 0 0
깨집	0 1 0 0 0 0 0 0
깨쭉	0 2 0 0 0 0 0 0
깨찰	0 1 0 0 0 0 0 0
깨춤	0 8 0 0 0 0 0 0
깨치	0 0 98 0 0 0 0 0
깨턴	0 1 0 0 0 0 0 0
깨트	0 0 19 0 0 0 0 0
깨판	0 2 0 0 0 0 0 0
깨패	0 2 0 0 0 0 0 0
깨폭	1 0 0 0 0 0 0 0
깨풀	0 1 0 0 0 0 0 0
깩깩	0 0 0 4 0 0 0 0
깬데	0 0 0 0 0 0 2 0
깬돌	0 1 0 0 0 0 0 0
깻가	0 2 0 0 0 0 0 0
깻묵	0 18 0 0 0 0 0 0
깻바	0 1 0 0 0 0 0 0
깻박	0 0 1 0 0 0 0 0
깻숨	0 2 0 0 0 0 0 0
깻잎	0 27 0 0 0 0 0 0
깻점	0 2 0 0 0 0 0 0
깻죽	0 24 0 0 0 0 0 0
깻짓	0 2 0 0 0 0 0 0
깽거	0 0 2 0 0 0 0 0
깽깽	0 9 2 9 0 0 0 0
깽매	0 4 0 0 0 0 0 0
깽발	0 1 0 0 0 0 0 0
깽이	0 38 0 0 0 0 0 0
깽판	0 9 0 0 0 0 0 0
꺄르	0 0 1 0 0 0 0 0
꺅도	0 1 0 0 0 0 0 0
꺼구	0 0 0 1 0 0 0 0
꺼기	0 156 0 0 0 0 0 0
꺼꾸	3 0 8 14 0 0 0 0
꺼끄	0 1 0 0 0 0 0 0
꺼끌	0 0 2 11 0 0 0 0
꺼나	0 0 0 0 0 0 3 0
꺼내	0 0 1783 0 0 0 0 0
꺼덕	0 0 1 4 0 0 0 0
꺼들	0 0 1 0 0 0 0 0
꺼떡	0 0 0 7 0 0 0 0
꺼뜨	0 0 6 0 0 0 0 0
꺼뜬	0 0 0 1 0 0 0 0
꺼름	0 2 0 0 0 0 0 0
꺼리	0 37 290 0 0 0 0 0
꺼림	0 0 1 1 0 0 0 47
꺼머	0 6 0 0 0 0 0 0
꺼먹	0 1 0 0 0 0 0 0
꺼멍	0 1 0 0 0 0 0 0
꺼멓	0 0 73 0 0 0 0 0
꺼무	0 0 0 0 0 0 0 1
꺼묵	0 2 0 0 0 0 0 0
꺼묻	0 0 1 0 0 0 0 0
꺼믛	0 0 1 0 0 0 0 0
꺼번	0 2 0 640 0 0 0 0
꺼벙	1 3 0 0 0 0 0 4
꺼분	0 0 0 0 0 0 0 1
꺼불	0 0 1 2 0 0 0 0
꺼비	1 326 0 0 0 0 0 0
꺼뻑	0 0 0 3 0 0 0 0
꺼삐	1 4 0 0 0 0 0 0
꺼억	0 0 0 3 0 0 0 0
꺼우	0 0 1 0 0 0 0 0
꺼웅	0 2 0 0 0 0 0 0
꺼워	0 0 4 0 0 0 0 0
꺼이	0 0 0 202 0 0 0 0
꺼정	0 0 0 0 0 26 0 0
꺼주	0 0 2 0 0 0 0 0
꺼지	0 0 423 0 0 4 0 0
꺼짐	0 3 0 0 0 0 0 0
꺼집	0 0 1 0 0 0 0 0
꺼칠	0 0 0 10 0 0 0 17
꺼트	0 0 1 0 0 0 0 0
꺼풀	0 148 3 0 0 0 0 0
꺼풋	0 0 0 3 0 0 0 0
꺼하	0 0 0 1 0 0 0 0
꺽거	0 0 5 0 0 0 0 0
꺽꺽	0 0 2 5 0 0 0 0
꺽꿀	0 0 0 14 0 0 0 0
꺽다	0 8 0 0 0 0 0 0
꺽대	0 0 1 0 0 0 0 0
꺽삐	0 0 0 2 0 0 0 0
꺽세	0 0 1 0 0 0 0 0
꺽쇠	0 1 0 0 0 0 0 0
꺽쉬	0 0 1 0 0 0 0 0
꺽울	0 0 0 1 0 0 0 0
꺽이	0 0 11 0 0 0 0 0
꺽정	27 13 0 0 0 0 0 0
꺽지	0 3 0 0 0 0 0 0
꺽쩔	0 0 0 1 0 0 0 0
꺾기	0 11 0 0 0 0 0 0
꺾꽂	0 2 0 0 0 0 0 0
꺾쇠	0 4 0 0 0 0 0 0
꺾어	0 0 19 0 0 0 0 0
꺾음	0 1 0 0 0 0 0 0
꺾이	0 0 204 0 0 0 0 0
꺾지	0 0 1 0 0 0 0 0
껀들	0 0 1 0 0 0 0 0
껀수	0 20 0 0 0 0 0 0
껀으	0 0 0 1 0 0 0 0
껀토	18 0 0 0 0 0 0 0
껄거	0 0 3 0 0 0 0 0
껄걸	0 0 0 1 0 0 0 0
껄꺼	0 2 0 0 0 0 0 0
껄껄	0 0 6 67 6 0 0 2
껄꾹	0 0 0 1 0 0 0 0
껄끄	0 0 46 0 0 0 0 0
껄대	0 0 3 0 0 0 0 0
껄떡	0 0 1 2 0 0 0 0
껄렁	0 9 5 3 0 0 0 11
껄봉	0 1 0 0 0 0 0 0
껄이	0 0 269 0 0 0 0 0
껄쩍	0 0 0 0 0 0 0 1
껌껌	0 0 0 1 0 0 0 7
껌둥	0 1 0 0 0 0 0 0
껌땜	0 1 0 0 0 0 0 0
껌벅	0 0 39 12 0 0 0 0
껌뻑	0 1 15 1 0 0 0 0
껌적	0 0 0 1 0 0 0 0
껌정	0 1 0 0 0 0 0 0
껌통	1 2 0 0 0 0 0 0
껌팔	0 7 0 0 0 0 0 0
껌회	0 1 0 0 0 0 0 0
껍닥	0 1 0 0 0 0 0 0
껍닫	0 2 0 0 0 0 0 0
껍대	0 1 0 0 0 0 0 0
껍데	0 190 0 0 0 0 0 0
껍신	0 0 0 4 0 0 0 0
껍절	0 0 1 0 0 0 0 0
껍죽	0 0 0 2 0 0 0 0
껍지	0 3 0 0 0 0 0 0
껍진	0 0 0 4 0 0 0 0
껍질	0 585 0 0 0 0 0 1
껏해	0 0 0 142 0 0 0 0
껏했	0 0 0 1 0 0 0 0
껏힘	0 0 0 2 0 0 0 0
껑돌	0 7 0 0 0 0 0 0
껑이	0 1 0 0 0 0 0 0
껑지	0 3 0 0 0 0 0 0
껑청	0 0 0 5 0 0 0 0
껑충	0 0 6 50 0 0 0 5
께기	0 1 0 0 0 0 0 0
께끄	0 0 0 0 0 0 0 1
께끼	0 191 0 0 0 0 0 0
께나	0 0 0 0 2 0 0 0
께네	0 0 0 0 0 0 2 0
께는	0 0 0 0 0 0 1 0
께다	5 0 0 0 0 0 0 0
께뜨	0 1 0 0 0 0 0 0
께라	0 0 0 0 0 0 8 0
께로	0 0 0 0 0 1 1 0
께름	0 0 1 0 0 0 0 17
께리	1 0 0 0 0 0 0 0
께마	2 0 0 0 0 0 0 0
께모	0 1 0 0 0 0 0 0
께바	0 1 0 0 0 0 0 0
께비	2 0 0 0 0 0 0 0
께서	0 0 0 0 0 1644 0 0
께셔	0 1 0 0 0 0 0 0
께슈	0 0 0 0 0 0 1 0
께스	4 10 0 0 0 0 0 0
께쓰	0 7 0 0 0 0 0 0
께안	3 0 0 0 0 0 0 0
께야	0 0 0 0 0 0 4 0
께열	0 1 0 0 0 0 0 0
께예	0 0 0 0 0 0 1 0
께오	1 1 0 0 0 1 0 0
께요	0 0 0 0 0 0 75 0
께우	2 2 0 0 0 0 0 0
께유	0 0 0 0 0 0 10 0
께이	9 0 0 0 0 0 0 0
께적	0 0 0 2 0 0 0 0
께즈	1 0 0 0 0 0 0 0
께차	0 0 1 0 0 0 0 0
께천	8 0 0 0 0 0 0 0
껭끼	0 1 0 0 0 0 0 0
껭산	1 0 0 0 0 0 0 0
껭이	0 1 0 0 0 0 0 0
껴가	0 0 35 0 0 0 0 0
껴나	0 0 2 0 0 0 0 0
껴들	0 0 20 0 0 0 0 0
껴뜨	0 0 1 0 0 0 0 0
껴묻	0 0 1 0 0 0 0 0
껴안	0 0 205 0 0 0 0 0
껴울	0 0 1 0 0 0 0 0
껴입	0 0 30 0 0 0 0 0
꼐서	0 0 0 0 0 1 0 0
꼬구	0 1 0 0 0 0 0 0
꼬국	1 0 0 0 0 0 0 0
꼬굴	0 0 0 2 0 0 0 0
꼬깃	0 0 0 26 0 0 0 1
꼬까	0 2 0 0 0 0 0 0
꼬깔	0 2 0 0 0 0 0 0
꼬꼬	5 6 1 21 0 0 0 0
꼬꼭	0 0 0 1 0 0 0 0
꼬꾸	0 0 8 4 0 0 0 0
꼬끼	0 0 0 10 0 0 0 0
꼬나	1 0 20 0 0 0 0 0
꼬냑	0 4 0 0 0 0 0 0
꼬놔	0 0 1 0 0 0 0 0
꼬느	0 0 10 0 0 0 0 0
꼬니	4 0 0 0 0 0 0 0
꼬다	0 2 0 0 0 0 0 0
꼬닥	0 0 0 1 0 0 0 0
꼬닭	0 3 0 0 0 0 0 0
꼬대	0 42 0 0 0 0 0 0
꼬댁	0 0 1 12 0 0 0 0
꼬두	0 2 0 0 0 0 0 0
꼬드	1 0 31 0 0 0 0 0
꼬들	0 0 0 10 0 0 0 0
꼬땅	6 0 0 0 0 0 0 0
꼬또	5 0 0 0 0 0 0 0
꼬라	0 11 2 0 0 0 0 0
꼬락	0 26 0 0 0 0 0 0
꼬랑	0 13 0 0 0 0 0 0
꼬래	0 2 0 0 0 0 0 0
꼬런	1 0 0 0 0 0 0 0
꼬레	4 1 0 0 0 0 0 0
꼬로	0 1 0 1 0 0 0 1
꼬르	15 0 0 10 0 0 0 0
꼬륵	0 0 1 3 0 0 0 0
꼬리	0 935 0 0 0 0 0 0
꼬마	1 543 0 1 0 0 3 0
꼬막	0 6 0 0 0 0 0 0
꼬맣	0 0 1 0 0 0 0 0
꼬매	0 0 1 0 0 0 0 0
꼬맹	0 15 0 0 0 0 0 0
꼬메	2 1 0 0 0 0 0 0
꼬모	0 1 0 0 0 0 0 0
꼬무	0 0 2 1 0 0 0 0
꼬묵	0 0 0 1 0 0 0 0
꼬물	0 0 8 5 0 0 0 0
꼬뮌	0 2 0 0 0 0 0 0
꼬뮨	4 0 0 0 0 0 0 0
꼬미	1 0 0 0 0 0 0 0
꼬바	2 3 0 0 0 0 0 0
꼬박	0 0 0 329 0 0 0 0
꼬방	16 8 0 0 0 0 0 0
꼬부	2 31 75 3 0 0 0 3
꼬불	0 1 10 68 0 0 0 1
꼬붕	0 5 0 0 0 0 0 0
꼬브	1 0 0 0 0 0 0 0
꼬블	1 0 0 0 0 0 0 0
꼬비	1 0 0 0 0 0 0 0
꼬빅	1 0 0 0 0 0 0 0
꼬빡	0 0 0 2 0 0 0 0
꼬뻬	1 0 0 0 0 0 0 0
꼬쁘	8 0 0 0 0 0 0 0
꼬사	1 4 0 0 0 0 0 0
꼬산	4 0 0 0 0 0 0 0
꼬상	8 2 0 0 0 0 0 0
꼬생	0 1 0 0 0 0 0 0
꼬세	1 0 0 0 0 0 0 0
꼬스	9 2 0 0 0 0 0 0
꼬시	1 4 31 0 0 0 0 0
꼬실	0 0 1 2 0 0 0 0
꼬에	0 1 0 0 0 0 0 0
꼬엠	1 0 0 0 0 0 0 0
꼬예	7 2 0 0 0 0 0 0
꼬오	0 1 0 0 0 0 0 0
꼬옥	0 0 0 50 0 0 0 0
꼬와	1 0 0 0 0 0 0 0
꼬우	1 0 0 0 0 0 0 0
꼬이	2 0 175 0 0 0 3 0
꼬임	0 2 0 0 0 0 0 0
꼬자	0 0 0 1 0 0 0 0
꼬작	0 0 0 2 0 0 0 0
꼬장	0 13 0 25 0 0 0 0
꼬지	1 22 3 0 0 0 0 0
꼬질	0 0 0 16 0 0 0 0
꼬집	0 0 166 0 0 0 0 0
꼬창	0 2 0 0 0 0 0 0
꼬챙	0 39 0 0 0 0 0 0
꼬추	0 5 0 0 0 0 0 0
꼬치	0 64 0 64 0 0 0 0
꼬투	0 46 0 0 0 0 0 0
꼬프	16 0 0 0 0 0 0 0
꼬회	1 0 0 0 0 0 0 0
꼭같	0 0 0 2 0 0 0 0
꼭개	0 1 0 0 0 0 0 0
꼭꼬	0 0 0 1 0 0 0 0
꼭꼭	0 0 0 164 0 0 0 0
꼭대	0 330 0 0 0 0 0 0
꼭두	0 92 0 0 0 0 0 0
꼭둑	0 4 0 0 0 0 0 0
꼭뒤	0 5 0 0 0 0 0 0
꼭또	5 0 0 0 0 0 0 0
꼭이	0 0 0 3 0 0 0 0
꼭지	2 316 0 0 0 0 0 0
꼭질	0 31 0 0 0 0 0 0
꼭히	0 0 0 5 0 0 0 0
꼰대	0 26 0 0 0 0 0 0
꼰도	1 0 0 0 0 0 0 0
꼰스	4 0 0 0 0 0 0 0
꼰지	0 0 4 0 0 0 0 0
꼲아	0 0 1 0 0 0 0 0
꼴각	0 0 0 1 0 0 0 0
꼴값	0 3 0 0 0 0 0 0
꼴같	0 0 2 0 0 0 0 0
꼴개	1 0 0 0 0 0 0 0
꼴깍	0 0 0 33 0 0 0 0
꼴꼴	0 0 0 8 0 0 0 0
꼴딱	0 0 1 12 0 0 0 0
꼴떼	0 1 0 0 0 0 0 0
꼴뚜	0 8 0 0 0 0 0 0
꼴라	18 3 0 2 0 0 0 0
꼴래	0 1 0 0 0 0 0 0
꼴레	5 0 0 0 0 0 0 0
꼴리	0 0 23 0 0 0 0 0
꼴망	0 4 0 0 0 0 0 0
꼴머	0 2 0 0 0 0 0 0
꼴메	1 0 0 0 0 0 0 0
꼴바	0 1 0 0 0 0 0 0
꼴밤	0 1 0 0 0 0 0 0
꼴복	0 6 0 0 0 0 0 0
꼴부	0 6 0 0 0 0 0 0
꼴불	0 19 0 0 0 0 0 0
꼴사	0 0 8 0 0 0 0 0
꼴상	0 1 0 0 0 0 0 0
꼴새	0 1 0 0 0 0 0 0
꼴스	6 0 3 1 0 0 0 0
꼴시	0 0 1 0 0 0 0 0
꼴아	0 0 2 0 0 0 0 0
꼴이	0 1 0 0 0 0 0 0
꼴지	0 2 0 0 0 0 0 0
꼴짐	0 3 0 0 0 0 0 0
꼴짝	0 1 0 0 0 0 0 0
꼴찌	0 63 0 0 0 0 0 0
꼴칵	0 0 0 2 0 0 0 0
꼴통	0 27 0 0 0 0 0 0
꼼꼼	0 0 0 211 0 0 0 33
꼼방	0 1 0 0 0 0 0 0
꼼빠	0 2 0 2 0 0 0 0
꼼뻬	1 0 0 0 0 0 0 0
꼼소	1 0 0 0 0 0 0 0
꼼수	0 2 0 0 0 0 0 0
꼼슈	0 1 0 0 0 0 0 0
꼼실	0 0 1 0 0 0 0 0
꼼이	0 5 0 6 0 0 0 0
꼼장	0 6 0 0 0 0 0 0
꼼지	0 0 27 6 0 0 0 0
꼼질	0 0 1 2 0 0 0 0
꼼짝	0 0 1 440 0 0 0 0
꼼치	0 0 1 0 0 0 0 0
꼼틀	0 0 1 2 0 0 0 0
꼼히	0 0 0 114 0 0 0 0
꼽궤	0 1 0 0 0 0 0 0
꼽기	0 1 0 0 0 0 0 0
꼽들	0 0 3 0 0 0 0 0
꼽등	0 4 0 0 0 0 0 0
꼽배	0 2 0 0 0 0 0 0
꼽사	0 5 1 0 0 0 0 0
꼽선	0 1 0 0 0 0 0 0
꼽수	0 1 0 0 0 0 0 0
꼽이	0 1 0 0 0 0 0 0
꼽작	0 0 0 0 0 0 0 1
꼽장	0 2 0 0 0 0 0 0
꼽재	0 1 0 0 0 0 0 0
꼽추	0 29 0 0 0 0 0 0
꼽춤	0 2 0 0 0 0 0 0
꼽치	0 0 2 0 0 0 0 0
꼽티	0 8 0 0 0 0 0 0
꼽히	0 0 409 0 0 0 0 0
꼿꼿	0 0 0 49 0 0 0 49
꼿이	0 0 0 49 0 0 0 0
꽁공	0 0 0 1 0 0 0 0
꽁깍	0 1 0 0 0 0 0 0
꽁꼬	1 0 0 0 0 0 0 0
꽁꽁	0 0 0 145 0 0 0 0
꽁다	0 5 0 0 0 0 0 0
꽁댕	0 9 0 0 0 0 0 0
꽁똥	0 1 0 0 0 0 0 0
꽁뜨	2 0 0 0 0 0 0 0
꽁무	0 113 0 0 0 0 0 0
꽁보	0 11 0 0 0 0 0 0
꽁생	0 2 0 0 0 0 0 0
꽁수	0 1 0 0 0 0 0 0
꽁숫	0 1 0 0 0 0 0 0
꽁알	0 0 0 0 0 0 0 1
꽁이	0 19 0 0 0 0 0 0
꽁지	0 31 0 0 0 0 0 0
꽁짜	0 2 0 0 0 0 0 0
꽁초	0 99 0 0 0 0 0 0
꽁치	0 65 0 1 0 0 0 0
꽁트	4 4 0 0 0 0 0 0
꽁하	0 0 4 0 0 0 0 0
꽂꽂	0 1 0 0 0 0 0 0
꽂이	0 95 0 0 0 0 0 0
꽂짚	0 1 0 0 0 0 0 0
꽂히	0 0 241 0 0 0 0 0
꽃가	0 88 0 0 0 0 0 0
꽃감	0 1 0 0 0 0 0 0
꽃거	0 2 0 0 0 0 0 0
꽃검	1 0 0 0 0 0 0 0
꽃게	0 52 0 0 0 0 0 0
꽃결	0 1 0 0 0 0 0 0
꽃고	0 1 0 0 0 0 0 0
꽃과	0 2 0 0 0 0 0 0
꽃교	1 0 0 0 0 0 0 0
꽃구	0 13 0 0 0 0 0 0
꽃귀	0 4 0 0 0 0 0 0
꽃귤	0 1 0 0 0 0 0 0
꽃그	0 12 0 0 0 0 0 0
꽃길	0 8 0 0 0 0 0 0
꽃꽂	0 33 0 0 0 0 0 0
꽃나	0 30 0 0 0 0 0 0
꽃내	0 1 0 0 0 0 0 0
꽃노	0 1 0 0 0 0 0 0
꽃놀	0 34 0 0 0 0 0 0
꽃눈	0 3 0 0 0 0 0 0
꽃님	1 0 0 0 0 0 0 0
꽃다	0 102 0 0 0 0 0 0
꽃담	0 1 0 0 0 0 0 0
꽃대	0 29 0 0 0 0 0 0
꽃댕	0 1 0 0 0 0 0 0
꽃덩	0 1 0 0 0 0 0 0
꽃동	12 7 0 0 0 0 0 0
꽃돼	0 1 0 0 0 0 0 0
꽃등	0 4 0 0 0 0 0 0
꽃띠	0 2 0 0 0 0 0 0
꽃마	4 1 0 0 0 0 0 0
꽃말	0 6 0 0 0 0 0 0
꽃망	0 65 0 0 0 0 0 0
꽃며	0 1 0 0 0 0 0 0
꽃모	0 2 0 0 0 0 0 0
꽃목	0 4 0 0 0 0 0 0
꽃무	0 69 0 0 0 0 0 0
꽃묶	0 4 0 0 0 0 0 0
꽃물	0 21 0 0 0 0 0 0
꽃바	0 14 0 0 0 0 0 0
꽃반	0 3 0 0 0 0 0 0
꽃받	0 10 0 0 0 0 0 0
꽃밥	0 2 0 0 0 0 0 0
꽃방	0 1 0 0 0 0 0 0
꽃밭	0 98 0 0 0 0 0 0
꽃배	0 1 0 0 0 0 0 0
꽃뱀	0 5 0 0 0 0 0 0
꽃버	0 1 0 0 0 0 0 0
꽃벌	0 33 0 0 0 0 0 0
꽃병	0 31 0 0 0 0 0 0
꽃보	0 1 0 0 0 0 0 0
꽃봉	0 34 0 0 0 0 0 0
꽃부	0 2 0 0 0 0 0 0
꽃분	13 5 0 0 0 0 0 0
꽃불	0 8 0 0 0 0 0 0
꽃비	0 6 0 0 0 0 0 0
꽃빵	0 1 0 0 0 0 0 0
꽃사	0 15 0 0 0 0 0 0
꽃산	5 0 0 0 0 0 0 0
꽃살	0 12 0 0 0 0 0 0
꽃삽	0 2 0 0 0 0 0 0
꽃상	0 9 0 0 0 0 0 0
꽃샘	0 10 0 0 0 0 0 0
꽃섬	4 0 0 0 0 0 0 0
꽃소	0 2 0 0 0 0 0 0
꽃송	0 49 0 0 0 0 0 0
꽃수	0 1 0 0 0 0 0 0
꽃순	15 3 0 0 0 0 0 0
꽃술	0 15 0 0 0 0 0 0
꽃시	0 1 0 0 0 0 0 0
꽃식	0 1 0 0 0 0 0 0
꽃신	0 22 0 0 0 0 0 0
꽃실	10 0 0 0 0 0 0 0
꽃씨	0 37 0 0 0 0 0 0
꽃이	1 1 0 0 0 0 0 0
꽃잎	3 212 0 0 0 0 0 0
꽃자	0 7 0 0 0 0 0 0
꽃전	0 3 0 0 0 0 0 0
꽃제	0 2 0 0 0 0 0 0
꽃종	0 1 0 0 0 0 0 0
꽃주	0 1 0 0 0 0 0 0
꽃줄	0 1 0 0 0 0 0 0
꽃지	3 0 0 0 0 0 0 0
꽃집	0 17 0 0 0 0 0 0
꽃쯤	0 1 0 0 0 0 0 0
꽃차	0 1 0 0 0 0 0 0
꽃창	0 1 0 0 0 0 0 0
꽃초	0 1 0 0 0 0 0 0
꽃치	0 1 0 0 0 0 0 0
꽃탑	0 1 0 0 0 0 0 0
꽃턱	0 1 0 0 0 0 0 0
꽃튀	0 1 0 0 0 0 0 0
꽃판	0 4 0 0 0 0 0 0
꽃피	0 0 92 0 0 0 0 0
꽃향	0 25 0 0 0 0 0 0
꽃화	0 2 0 0 0 0 0 0
꽃회	1 0 0 0 0 0 0 0
꽈당	0 0 0 3 0 0 0 0
꽈르	0 0 0 8 0 0 0 0
꽈리	0 26 0 0 0 0 0 0
꽈배	0 10 0 0 0 0 0 0
꽈뿌	0 0 1 0 0 0 0 0
